eventId,period,time,away_team,home_team,home_team_side,eventType,eventOwnerTeamId,losingPlayerId,winningPlayerId,xCoord,yCoord,zoneCode,hittingPlayerId,hitteePlayerId,blockingPlayerId,shootingPlayerId,reason,playerId,shotType,goalieInNetId,awaySOG,homeSOG,secondaryReason,typeCode,descKey,duration,committedByPlayerId,drawnByPlayerId,scoringPlayerId,scoringPlayerTotal,assist1PlayerId,assist1PlayerTotal,awayScore,homeScore,discreteClip,assist2PlayerId,assist2PlayerTotal,servedByPlayerId
736,3,08:57,FLA,VGK,right,giveaway,13.0,,,20.0,-30.0,N,,,,,,8477409.0,,,,,,,,,,,,,,,,,,,,
823,3,09:09,FLA,VGK,right,shot-on-goal,13.0,,,56.0,3.0,O,,,,8482113.0,,,wrist,8478499.0,27.0,22.0,,,,,,,,,,,,,,,,
738,3,09:14,FLA,VGK,right,takeaway,13.0,,,90.0,7.0,O,,,,,,8482113.0,,,,,,,,,,,,,,,,,,,,
258,3,09:59,FLA,VGK,right,delayed-penalty,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,3,10:04,FLA,VGK,right,missed-shot,54.0,,,-69.0,6.0,O,,,,8476539.0,wide-of-net,,tip-in,8475683.0,,,,,,,,,,,,,,,,,,
259,3,10:04,FLA,VGK,right,stoppage,,,,,,,,,,,puck-frozen,,,,,,,,,,,,,,,,,,,,,
963,3,10:04,FLA,VGK,right,penalty,13.0,,,-70.0,0.0,D,,,,,,,,,,,,MIN,cross-checking,2.0,8470595.0,8477964.0,,,,,,,,,,
739,3,10:04,FLA,VGK,right,stoppage,,,,,,,,,,,tv-timeout,,,,,,tv-timeout,,,,,,,,,,,,,,,
825,3,10:04,FLA,VGK,right,faceoff,54.0,8477933.0,8478403.0,-69.0,-22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
826,3,10:27,FLA,VGK,right,shot-on-goal,13.0,,,68.0,6.0,O,,,,8477933.0,,,wrist,8478499.0,28.0,22.0,,,,,,,,,,,,,,,,
740,3,10:50,FLA,VGK,right,stoppage,,,,,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,
827,3,10:50,FLA,VGK,right,faceoff,54.0,8477935.0,8476448.0,0.0,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
828,3,11:05,FLA,VGK,right,shot-on-goal,13.0,,,-54.0,31.0,D,,,,8471686.0,,,slap,8478499.0,29.0,22.0,,,,,,,,,,,,,,,,
829,3,11:38,FLA,VGK,right,blocked-shot,54.0,,,-80.0,-5.0,D,,,8475462.0,8474565.0,,,,,,,,,,,,,,,,,,,,,,
741,3,11:55,FLA,VGK,right,stoppage,,,,,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,
830,3,11:55,FLA,VGK,right,faceoff,54.0,8482113.0,8476905.0,-20.0,22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
743,3,12:11,FLA,VGK,right,giveaway,13.0,,,-60.0,-39.0,D,,,,,,8478055.0,,,,,,,,,,,,,,,,,,,,
831,3,12:11,FLA,VGK,right,shot-on-goal,54.0,,,-57.0,-22.0,O,,,,8475913.0,,,snap,8475683.0,29.0,23.0,,,,,,,,,,,,,,,,
744,3,12:12,FLA,VGK,right,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
832,3,12:12,FLA,VGK,right,faceoff,13.0,8476448.0,8477493.0,-69.0,-22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
745,3,12:43,FLA,VGK,right,hit,13.0,,,94.0,-26.0,O,8477493.0,8475188.0,,,,,,,,,,,,,,,,,,,,,,,,
833,3,13:11,FLA,VGK,right,shot-on-goal,13.0,,,24.0,-2.0,N,,,,8475462.0,,,snap,8478499.0,30.0,23.0,,,,,,,,,,,,,,,,
746,3,13:12,FLA,VGK,right,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
834,3,13:12,FLA,VGK,right,faceoff,54.0,8477935.0,8476905.0,69.0,-22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
747,3,13:29,FLA,VGK,right,hit,54.0,,,-85.0,34.0,O,8479353.0,8477935.0,,,,,,,,,,,,,,,,,,,,,,,,
835,3,13:37,FLA,VGK,right,shot-on-goal,54.0,,,-35.0,0.0,O,,,,8480727.0,,,wrist,8475683.0,30.0,24.0,,,,,,,,,,,,,,,,
748,3,13:39,FLA,VGK,right,takeaway,54.0,,,-63.0,2.0,O,,,,,,8475913.0,,,,,,,,,,,,,,,,,,,,
836,3,13:41,FLA,VGK,right,goal,54.0,,,-71.0,1.0,O,,,,,,,wrist,8475683.0,,,,,,,,,8475913.0,7.0,,,2.0,4.0,6335751333112.0,,,
750,3,13:41,FLA,VGK,right,stoppage,,,,,,,,,,,chlg-vis-missed-stoppage,,,,,,chlg-vis-missed-stoppage,,,,,,,,,,,,,,,
996,3,13:41,FLA,VGK,right,penalty,13.0,,,1.0,-40.0,N,,,,,,,,,,,,BEN,delaying-game-unsuccessful-challenge,2.0,,,,,,,,,,,,8474610.0
837,3,13:41,FLA,VGK,right,faceoff,54.0,8477493.0,8478403.0,0.0,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
901,3,14:00,FLA,VGK,right,giveaway,54.0,,,95.0,-5.0,D,,,,,,8478499.0,,,,,,,,,,,,,,,,,,,,
305,3,14:20,FLA,VGK,right,takeaway,13.0,,,-80.0,1.0,D,,,,,,8477932.0,,,,,,,,,,,,,,,,,,,,
839,3,14:37,FLA,VGK,right,shot-on-goal,54.0,,,-63.0,5.0,O,,,,8476539.0,,,wrist,8475683.0,30.0,25.0,,,,,,,,,,,,,,,,
902,3,14:38,FLA,VGK,right,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
840,3,14:38,FLA,VGK,right,faceoff,54.0,8477493.0,8476448.0,-69.0,22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
841,3,14:47,FLA,VGK,right,missed-shot,54.0,,,-79.0,2.0,O,,,,8475191.0,wide-of-net,,tip-in,8475683.0,,,,,,,,,,,,,,,,,,
903,3,14:55,FLA,VGK,right,hit,13.0,,,-69.0,-38.0,D,8475462.0,8476539.0,,,,,,,,,,,,,,,,,,,,,,,,
904,3,14:57,FLA,VGK,right,stoppage,,,,,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,
842,3,14:57,FLA,VGK,right,faceoff,13.0,8478403.0,8482113.0,20.0,22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
843,3,15:35,FLA,VGK,right,shot-on-goal,54.0,,,-84.0,7.0,O,,,,8474565.0,,,wrist,8475683.0,30.0,26.0,,,,,,,,,,,,,,,,
905,3,15:36,FLA,VGK,right,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
273,3,15:36,FLA,VGK,right,penalty,13.0,,,-97.0,20.0,D,,,,,,,,,,,,MIN,roughing,2.0,8479314.0,8479980.0,,,,,,,,,,8476393.0
906,3,15:36,FLA,VGK,right,penalty,13.0,,,-98.0,19.0,D,,,,,,,,,,,,MIN,roughing,2.0,8479314.0,8479980.0,,,,,,,,,,8476393.0
914,3,15:36,FLA,VGK,right,penalty,13.0,,,0.0,-39.0,N,,,,,,,,,,,,MIS,misconduct,10.0,8479314.0,,,,,,,,,,,
916,3,15:36,FLA,VGK,right,penalty,54.0,,,-95.0,13.0,O,,,,,,,,,,,,MIN,roughing,2.0,8476905.0,8477935.0,,,,,,,,,,
262,3,15:36,FLA,VGK,right,penalty,54.0,,,1.0,-38.0,N,,,,,,,,,,,,MIS,misconduct,10.0,8476905.0,,,,,,,,,,,
1063,3,15:36,FLA,VGK,right,penalty,13.0,,,-93.0,13.0,D,,,,,,,,,,,,MIN,roughing,2.0,8477935.0,8479980.0,,,,,,,,,,
912,3,15:36,FLA,VGK,right,penalty,13.0,,,-5.0,-38.0,N,,,,,,,,,,,,MIS,misconduct,10.0,8477935.0,,,,,,,,,,,
844,3,15:36,FLA,VGK,right,faceoff,54.0,8477493.0,8476448.0,-20.0,22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
845,3,15:49,FLA,VGK,right,hit,54.0,,,-68.0,-41.0,O,8476539.0,8477932.0,,,,,,,,,,,,,,,,,,,,,,,,
846,3,16:45,FLA,VGK,right,missed-shot,54.0,,,-81.0,0.0,O,,,,8477964.0,wide-of-net,,tip-in,8475683.0,,,,,,,,,,,,,,,,,,
847,3,16:55,FLA,VGK,right,shot-on-goal,54.0,,,-87.0,-15.0,O,,,,8475913.0,,,wrist,8475683.0,30.0,27.0,,,,,,,,,,,,,,,,
922,3,16:57,FLA,VGK,right,stoppage,,,,,,,,,,,puck-frozen,,,,,,,,,,,,,,,,,,,,,
848,3,16:57,FLA,VGK,right,faceoff,13.0,8478403.0,8477933.0,-69.0,-22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
849,3,17:43,FLA,VGK,right,shot-on-goal,54.0,,,-57.0,-27.0,O,,,,8479980.0,,,slap,8475683.0,30.0,28.0,,,,,,,,,,,,,,,,
923,3,17:46,FLA,VGK,right,hit,13.0,,,-72.0,7.0,D,8477493.0,8477964.0,,,,,,,,,,,,,,,,,,,,,,,,
850,3,17:53,FLA,VGK,right,shot-on-goal,13.0,,,86.0,-7.0,O,,,,8477933.0,,,wrist,8478499.0,31.0,28.0,,,,,,,,,,,,,,,,
924,3,17:56,FLA,VGK,right,hit,54.0,,,97.0,-7.0,D,8479980.0,8477933.0,,,,,,,,,,,,,,,,,,,,,,,,
925,3,18:11,FLA,VGK,right,takeaway,54.0,,,55.0,33.0,D,,,,,,8478403.0,,,,,,,,,,,,,,,,,,,,
1001,3,18:15,FLA,VGK,right,goal,54.0,,,-1.0,-17.0,N,,,,,,,wrist,,,,,,,,,,8475191.0,3.0,8478403.0,14.0,2.0,5.0,6335749088112.0,,,
927,3,18:15,FLA,VGK,right,penalty,13.0,,,-2.0,-39.0,N,,,,,,,,,,,,MIS,misconduct,10.0,8475462.0,,,,,,,,,,,
1002,3,18:15,FLA,VGK,right,faceoff,13.0,8478462.0,8470595.0,0.0,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,3,18:29,FLA,VGK,right,shot-on-goal,54.0,,,-30.0,-35.0,O,,,,8479980.0,,,wrist,8475683.0,31.0,29.0,,,,,,,,,,,,,,,,
930,3,18:35,FLA,VGK,right,hit,13.0,,,-96.0,-2.0,D,8479372.0,8478434.0,,,,,,,,,,,,,,,,,,,,,,,,
931,3,19:09,FLA,VGK,right,takeaway,13.0,,,23.0,36.0,N,,,,,,8478055.0,,,,,,,,,,,,,,,,,,,,
932,3,19:16,FLA,VGK,right,hit,13.0,,,94.0,-31.0,O,8482113.0,8475188.0,,,,,,,,,,,,,,,,,,,,,,,,
1005,3,19:34,FLA,VGK,right,shot-on-goal,13.0,,,71.0,-11.0,O,,,,8478400.0,,,tip-in,8478499.0,32.0,29.0,,,,,,,,,,,,,,,,
1006,3,19:59,FLA,VGK,right,shot-on-goal,13.0,,,-4.0,1.0,N,,,,8477932.0,,,wrist,8478499.0,33.0,29.0,,,,,,,,,,,,,,,,
933,3,20:00,FLA,VGK,right,period-end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,3,20:00,FLA,VGK,right,game-end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
